OrderID,OrderDate,ShipDate,OrderStatus,CustomerID,Segment,Region,Country,City,Channel,Category,Subcategory,ProductName,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,Profit
ORD111103,2025-04-10,2025-04-15,Completed,CUST12285,Consumer,South,India,Bengaluru,Online,Electronics,Smartphone,Phone B,1,482.23,299.75,0.0,482.23,299.75,182.48
ORD111104,2023-11-21,2023-11-24,Returned,CUST11259,Corporate,East,Japan,Tokyo,Retail,Furniture,Chair,Ergonomic Chair,4,254.07,144.75,0.0,-1016.28,579.0,-437.28
ORD111105,2023-08-02,2023-08-09,Completed,CUST10970,Home Office,East,China,Shenzhen,Partner,Accessories,Charger,Fast Charger,1,28.91,17.61,0.0,28.91,17.61,11.3
ORD111106,2023-07-27,2023-07-30,Completed,CUST10576,Consumer,North,Canada,Montreal,Online,Office Supplies,Printer,Laser Printer,1,273.07,126.39,0.0,273.07,126.39,146.68
ORD111107,2023-06-18,2023-06-22,Completed,CUST12116,Corporate,West,Germany,Hamburg,Online,Electronics,Audio,Headphones A,1,200.35,126.55,0.15,170.3,126.55,43.75
ORD111108,2023-11-26,2023-12-01,Completed,CUST12386,Consumer,North,Canada,Montreal,Online,Electronics,Smartphone,Phone A,1,762.62,541.4,0.05,724.49,541.4,183.09
ORD111109,2023-10-07,2023-10-14,Completed,CUST10951,Consumer,South,Australia,Brisbane,Online,Electronics,Smartphone,Phone B,2,532.29,349.18,0.0,1064.58,698.36,366.22
ORD111110,2023-11-01,2023-11-05,Completed,CUST11774,Consumer,North,USA,New York,Online,Electronics,Smartphone,Phone B,5,449.27,275.22,0.05,2134.03,1376.1,757.93
ORD111111,2023-05-26,2023-06-03,Completed,CUST12655,Consumer,South,India,Bengaluru,Online,Office Supplies,Paper,Copy Paper (500),3,28.81,13.08,0.0,86.43,39.24,47.19
ORD111112,2025-02-13,2025-02-22,Completed,CUST11092,Consumer,East,Japan,Osaka,Online,Office Supplies,Paper,Copy Paper (500),4,30.93,14.32,0.0,123.72,57.28,66.44
ORD111113,2024-05-30,2024-06-08,Completed,CUST12570,Consumer,West,Germany,Hamburg,Partner,Furniture,Chair,Ergonomic Chair,3,253.87,133.35,0.05,723.53,400.05,323.48
ORD111114,2023-03-31,2023-04-04,Completed,CUST12667,Consumer,East,China,Beijing,Online,Office Supplies,Printer,Laser Printer,1,250.63,115.91,0.0,250.63,115.91,134.72
ORD111115,2024-03-28,2024-03-30,Completed,CUST10924,Consumer,South,Australia,Brisbane,Online,Accessories,Phone Case,Case A,1,19.22,11.61,0.0,19.22,11.61,7.61
ORD111116,2023-03-01,2023-03-10,Completed,CUST12310,Consumer,East,China,Shenzhen,Partner,Electronics,Smartphone,Phone A,1,732.92,450.83,0.05,696.27,450.83,245.44
ORD111117,2023-11-07,2023-11-08,Completed,CUST11626,Consumer,South,Australia,Sydney,Online,Office Supplies,Printer,Laser Printer,1,241.29,104.98,0.1,217.16,104.98,112.18
ORD111118,2024-06-11,2024-06-16,Completed,CUST11179,Consumer,West,UK,London,Online,Accessories,Charger,Fast Charger,3,28.34,17.13,0.0,85.02,51.39,33.63
ORD111119,2023-08-15,2023-08-21,Completed,CUST12963,Corporate,East,Japan,Nagoya,Online,Electronics,Laptop,Laptop B,1,959.32,625.07,0.0,959.32,625.07,334.25
ORD111120,2024-04-18,2024-04-20,Completed,CUST10141,Consumer,West,Germany,Hamburg,Online,Accessories,Phone Case,Case A,1,19.32,10.56,0.1,17.39,10.56,6.83
ORD111121,2024-06-24,2024-06-25,Completed,CUST11387,Corporate,South,India,Mumbai,Online,Office Supplies,Paper,Copy Paper (500),1,28.59,13.16,0.15,24.3,13.16,11.14
ORD111122,2024-10-24,2024-10-29,Completed,CUST11055,Corporate,West,Germany,Berlin,Retail,Office Supplies,Printer,Laser Printer,2,249.72,113.55,0.0,499.44,227.1,272.34
ORD111123,2025-01-26,2025-01-28,Completed,CUST12576,Consumer,Central,Mexico,Monterrey,Online,Electronics,Audio,Headphones A,2,207.15,139.89,0.0,414.3,279.78,134.52
ORD111124,2025-02-20,2025-02-26,Completed,CUST10428,Consumer,North,Canada,Toronto,Online,Electronics,Smartphone,Phone B,5,498.29,332.16,0.1,2242.31,1660.8,581.51
ORD111125,2023-03-20,2023-03-29,Completed,CUST11819,Consumer,East,Japan,Nagoya,Online,Electronics,Smartphone,Phone B,1,505.37,323.71,0.0,505.37,323.71,181.66
ORD111126,2024-03-08,2024-03-09,Completed,CUST12477,Consumer,East,China,Shenzhen,Retail,Furniture,Desk,Standing Desk,2,344.28,189.88,0.0,688.56,379.76,308.8
ORD111127,2025-03-11,2025-03-18,Completed,CUST12646,Consumer,East,China,Shanghai,Online,Furniture,Desk,Standing Desk,1,406.79,250.88,0.0,406.79,250.88,155.91
ORD111128,2023-06-02,2023-06-06,Completed,CUST10442,Consumer,North,USA,Los Angeles,Online,Furniture,Chair,Ergonomic Chair,1,246.41,130.21,0.0,246.41,130.21,116.2
ORD111129,2025-02-27,2025-02-28,Returned,CUST12349,Consumer,North,USA,Chicago,Online,Electronics,Smartphone,Phone A,1,750.46,479.4,0.0,-750.46,479.4,-271.06
ORD111130,2024-02-05,2024-02-11,Completed,CUST12892,Consumer,North,Canada,Toronto,Retail,Accessories,Phone Case,Case A,1,18.92,10.91,0.0,18.92,10.91,8.01
ORD111131,2023-10-06,2023-10-10,Completed,CUST10501,Consumer,South,Australia,Sydney,Online,Accessories,Charger,Fast Charger,2,32.44,18.33,0.0,64.88,36.66,28.22
ORD111132,2023-02-26,2023-03-02,Completed,CUST12197,Consumer,Central,Brazil,Rio de Janeiro,Retail,Accessories,Phone Case,Case A,1,19.93,11.72,0.0,19.93,11.72,8.21
ORD111133,2023-07-05,2023-07-11,Completed,CUST10325,Corporate,West,Germany,Munich,Online,Electronics,Laptop,Laptop A,1,1127.62,725.76,0.0,1127.62,725.76,401.86
ORD111134,2024-02-02,2024-02-08,Completed,CUST12976,Consumer,Central,Brazil,Brasília,Retail,Office Supplies,Writing,Pen Pack,1,8.11,3.5,0.0,8.11,3.5,4.61
ORD111135,2024-08-27,2024-09-05,Completed,CUST12591,Consumer,West,Germany,Hamburg,Online,Office Supplies,Paper,Copy Paper (500),2,28.81,14.62,0.0,57.62,29.24,28.38
ORD111136,2025-02-26,2025-03-06,Completed,CUST12255,Corporate,South,India,Mumbai,Partner,Electronics,Smartphone,Phone A,2,700.59,453.36,0.1,1261.06,906.72,354.34
ORD111137,2023-06-07,2023-06-15,Completed,CUST11531,Corporate,Central,Brazil,Rio de Janeiro,Retail,Electronics,Smartphone,Phone B,3,431.24,266.77,0.0,1293.72,800.31,493.41
ORD111138,2025-02-25,2025-03-06,Completed,CUST12274,Consumer,West,UK,Manchester,Partner,Furniture,Storage,Bookshelf,2,148.38,85.2,0.1,267.08,170.4,96.68
ORD111139,2024-11-23,2024-11-27,Completed,CUST10866,Consumer,West,Germany,Berlin,Retail,Furniture,Desk,Standing Desk,2,388.5,203.59,0.0,777.0,407.18,369.82
ORD111140,2023-12-25,2024-01-01,Completed,CUST10976,Corporate,East,China,Beijing,Retail,Office Supplies,Writing,Pen Pack,1,9.14,4.08,0.1,8.23,4.08,4.15
ORD111141,2024-03-15,2024-03-20,Completed,CUST11682,Consumer,West,UK,Manchester,Retail,Office Supplies,Paper,Copy Paper (500),1,33.68,13.9,0.05,32.0,13.9,18.1
ORD111142,2024-08-11,2024-08-12,Completed,CUST11922,Consumer,Central,Brazil,Brasília,Online,Accessories,Phone Case,Case A,3,16.46,10.21,0.15,41.97,30.63,11.34
ORD111143,2024-04-10,2024-04-13,Completed,CUST10921,Consumer,Central,Brazil,Brasília,Online,Accessories,Phone Case,Case A,2,20.44,12.66,0.0,40.88,25.32,15.56
ORD111144,2024-10-24,2024-10-31,Completed,CUST12087,Consumer,North,USA,Chicago,Online,Electronics,Laptop,Laptop B,5,933.93,623.84,0.0,4669.65,3119.2,1550.45
ORD111145,2024-03-21,2024-03-24,Completed,CUST12910,Consumer,North,Canada,Toronto,Online,Electronics,Laptop,Laptop B,10,863.26,581.8,0.0,8632.6,5818.0,2814.6
ORD111146,2025-01-19,2025-01-28,Completed,CUST11584,Consumer,North,Canada,Toronto,Online,Furniture,Desk,Standing Desk,4,399.77,216.73,0.1,1439.17,866.92,572.25
ORD111147,2025-03-11,2025-03-15,Completed,CUST12742,Home Office,West,UK,Manchester,Retail,Electronics,Smartphone,Phone A,10,750.09,506.06,0.0,7500.9,5060.6,2440.3
ORD111148,2025-01-12,2025-01-14,Completed,CUST11615,Corporate,South,Australia,Sydney,Online,Office Supplies,Paper,Copy Paper (500),2,29.26,14.59,0.1,52.67,29.18,23.49
ORD111149,2024-05-02,2024-05-08,Completed,CUST11899,Consumer,West,Germany,Munich,Retail,Accessories,Phone Case,Case A,1,16.06,9.82,0.0,16.06,9.82,6.24
ORD111150,2024-06-13,2024-06-20,Completed,CUST12601,Home Office,North,USA,New York,Online,Office Supplies,Writing,Pen Pack,1,9.26,4.17,0.0,9.26,4.17,5.09
ORD111151,2023-03-14,2023-03-23,Completed,CUST10974,Consumer,South,India,Delhi,Online,Electronics,Smartphone,Phone B,3,527.82,318.74,0.0,1583.46,956.22,627.24
ORD111152,2025-07-17,2025-07-18,Cancelled,CUST12222,Consumer,North,USA,Chicago,Retail,Electronics,Smartphone,Phone A,1,675.88,445.49,0.0,0.0,445.49,0.0
ORD111153,2025-07-16,2025-07-22,Completed,CUST10416,Corporate,North,USA,Chicago,Online,Furniture,Desk,Standing Desk,1,426.57,223.53,0.0,426.57,223.53,203.04
ORD111154,2024-12-01,2024-12-06,Completed,CUST10488,Consumer,North,USA,Chicago,Online,Furniture,Chair,Ergonomic Chair,2,267.78,147.34,0.0,535.56,294.68,240.88
ORD111155,2023-01-17,2023-01-19,Completed,CUST12197,Consumer,West,UK,Manchester,Online,Accessories,Phone Case,Case A,1,20.98,12.0,0.0,20.98,12.0,8.98
ORD111156,2024-06-14,2024-06-20,Completed,CUST11697,Corporate,Central,Brazil,Rio de Janeiro,Online,Electronics,Laptop,Laptop A,2,1295.22,800.15,0.05,2460.92,1600.3,860.62
ORD111157,2024-12-31,2025-01-01,Completed,CUST12099,Home Office,North,USA,Chicago,Retail,Electronics,Smartphone,Phone A,2,841.33,544.19,0.0,1682.66,1088.38,594.28
ORD111158,2023-11-22,2023-12-01,Cancelled,CUST12574,Consumer,East,Japan,Tokyo,Online,Accessories,Phone Case,Case A,2,20.77,13.63,0.0,0.0,27.26,0.0
ORD111159,2024-09-23,2024-09-29,Completed,CUST11210,Consumer,North,USA,Los Angeles,Online,Electronics,Audio,Headphones A,2,201.71,126.92,0.0,403.42,253.84,149.58
ORD111160,2024-09-04,2024-09-07,Completed,CUST10311,Consumer,West,Germany,Berlin,Retail,Office Supplies,Paper,Copy Paper (500),1,30.86,13.18,0.1,27.77,13.18,14.59
ORD111161,2024-06-29,2024-07-01,Completed,CUST10395,Consumer,West,UK,Birmingham,Online,Electronics,Laptop,Laptop B,1,908.47,658.25,0.0,908.47,658.25,250.22
ORD111162,2024-08-18,2024-08-27,Completed,CUST12552,Consumer,West,Germany,Hamburg,Online,Electronics,Audio,HEADPHONES A,5,195.05,123.41,0.0,975.25,617.05,358.2
ORD111163,2025-07-09,2025-07-15,Completed,CUST10979,Consumer,South,Australia,Sydney,Retail,Electronics,Smartphone,Phone A,1,640.79,413.13,0.0,640.79,413.13,227.66
ORD111164,2024-12-08,2024-12-09,Completed,CUST12924,Home Office,South,India,Delhi,Online,Electronics,Smartphone,Phone A,2,692.33,447.53,0.0,1384.66,895.06,489.6
ORD111165,2025-04-21,2025-04-23,Completed,CUST12414,Consumer,North,USA,New York,Partner,Electronics,Audio,Headphones A,2,213.26,142.21,0.0,426.52,284.42,142.1
ORD111166,2023-07-21,2023-07-23,Completed,CUST11240,Corporate,North,Canada,Montreal,Online,Furniture,Chair,Ergonomic Chair,1,233.02,121.64,0.15,198.07,121.64,76.43
ORD111167,2023-12-10,2023-12-19,Completed,CUST12698,Home Office,North,USA,New York,Online,Electronics,Audio,Headphones A,1,205.67,132.16,0.0,205.67,132.16,73.51
ORD111168,2025-05-02,2025-05-03,Completed,CUST12101,Consumer,Central,Brazil,Rio de Janeiro,Retail,Electronics,Smartphone,Phone B,1,485.59,321.94,0.0,485.59,321.94,163.65
ORD111169,2024-06-06,2024-06-14,Completed,CUST12134 ,Consumer,Central,Mexico,Monterrey,Online,Office Supplies,Writing,Pen Pack,1,9.04,4.07,0.0,9.04,4.07,4.97
ORD111170,2025-05-08,2025-05-16,Completed,CUST11826,Consumer,North,Canada,Toronto,Online,Electronics,Audio,Headphones A,1,198.94,123.91,0.1,179.05,123.91,55.14
ORD111171,2024-02-04,2024-02-12,Completed,CUST12849,Consumer,East,Japan,Tokyo,Online,Office Supplies,Printer,Laser Printer,5,253.93,107.96,0.0,1269.65,539.8,729.85
ORD111172,2023-08-06,2023-08-13,Cancelled,CUST10178,Corporate,Central,Mexico,Mexico City,Retail,Office Supplies,Printer,Laser Printer,2,295.23,136.29,0.0,0.0,272.58,0.0
ORD111173,2024-03-20,2024-03-25,Completed,CUST10736,Consumer,North,Canada,Vancouver,Retail,Electronics,Audio,Headphones A,1,191.63,122.24,0.0,191.63,122.24,69.39
ORD111174,2025-02-03,2025-02-12,Completed,CUST11692,Home Office,West,UK,London,Online,Office Supplies,Paper,Copy Paper (500),2,29.05,13.93,0.0,58.1,27.86,30.24
ORD111175,2023-08-10,2023-08-12,Completed,CUST10844,Consumer,North,USA,New York,Online,Office Supplies,Writing,Pen Pack,1,8.89,3.98,0.0,8.89,3.98,4.91
ORD111176,2024-01-18,2024-01-27,Completed,CUST12340,Home Office,South,India,Mumbai,Retail,Electronics,Laptop,Laptop A,1,1060.75,705.05,0.05,1007.71,705.05,302.66
ORD111177,2025-05-30,2025-06-02,Completed,CUST12153,Home Office,North,USA,Los Angeles,Online,Electronics,Audio,Headphones A,3,213.63,143.27,0.0,640.89,429.81,211.08
ORD111178,2024-08-14,2024-08-21,Completed,CUST12283,Consumer,East,Japan,Tokyo,Online,Accessories,Charger,Fast Charger,4,27.21,16.68,0.0,108.84,66.72,42.12
ORD111179,2023-01-07,2023-01-10,Completed,CUST12559,Consumer,West,Germany,Munich,Partner,Accessories,Phone Case,Case A,2,21.18,12.2,0.1,38.12,24.4,13.72
ORD111180,2023-09-29,2023-10-05,Completed,CUST10944,Corporate,North,Canada,Vancouver,Retail,Electronics,Audio,Headphones A,5,187.46,127.06,0.0,937.3,635.3,302.0
ORD111181,2025-01-08,2025-01-17,Returned,CUST10915,Consumer,East,Japan,Nagoya,Partner,Electronics,Smartphone,Phone B,5,516.69,348.81,0.0,-2583.45,1744.05,-839.4
ORD111182,2023-01-16,2023-01-22,Completed,CUST12555,Consumer,South,Australia,Brisbane,Retail,Office Supplies,Printer,Laser Printer,2,284.69,124.14,0.0,569.38,248.28,321.1
ORD111183,2024-02-28,2024-03-01,Completed,CUST12010,Consumer,West,Germany,Munich,Online,Electronics,Laptop,Laptop B,5,935.93,594.46,0.05,4445.67,2972.3,1473.37
ORD111184,2024-06-07,2024-06-08,Cancelled,CUST11967,Consumer,East,Japan,Osaka,Online,Office Supplies,Printer,Laser Printer,2,238.45,108.51,0.0,0.0,217.02,0.0
ORD111185,2025-03-13,2025-03-18,Completed,CUST10164,Consumer,North,Canada,Montreal,Online,Office Supplies,Printer,Laser Printer,1,232.36,107.6,0.15,197.51,107.6,89.91
ORD111186,2025-01-22,2025-01-24,Completed,CUST10832,Corporate,South,Australia,Melbourne,Online,Electronics,Smartphone,Phone B,4,413.67,263.41,0.1,1489.21,1053.64,435.57
ORD111187,2023-01-21,2023-01-30,Completed,CUST10521,Consumer,East,China,Shenzhen,Online,Electronics,Audio,Headphones A,1,193.96,127.6,0.0,193.96,127.6,66.36
ORD111188,2024-11-20,2024-11-21,Completed,CUST11792,Consumer,North,USA,New York,Online,Office Supplies,Paper,Copy Paper (500),1,25.84,11.24,0.1,23.26,11.24,12.02
ORD111189,2025-07-27,2025-07-31,Completed,CUST11511,Consumer,Central,Mexico,Monterrey,Online,Accessories,Charger,Fast Charger,1,29.06,17.32,0.0,29.06,17.32,11.74
ORD111190,2023-08-16,2023-08-22,Completed,CUST12929,Consumer,Central,Mexico,Mexico City,Online,Accessories,Phone Case,Case A,3,18.43,10.98,0.0,55.29,32.94,22.35
ORD111191,2025-02-23,2025-02-28,Completed,CUST10632,Consumer,North,USA,Los Angeles,Retail,Electronics,Smartphone,Phone B,1,505.09,363.46,0.0,505.09,363.46,141.63
ORD111192,2023-10-15,2023-10-17,Returned,CUST12046,Consumer,Central,Brazil,São Paulo,Online,Office Supplies,Paper,Copy Paper (500),1,26.45,12.44,0.0,-26.45,12.44,-14.01
ORD111193,2025-03-19,2025-03-26,Completed,CUST11108,Corporate,East,China,Shanghai,Retail,Office Supplies,Writing,Pen Pack,1,8.66,3.88,0.0,8.66,3.88,4.78
ORD111194,2023-05-14,2023-05-18,Completed,CUST11845,Consumer,Central,Brazil,São Paulo,Partner,Office Supplies,Paper,Copy Paper (500),2,30.33,13.73,0.0,60.66,27.46,33.2
ORD111195,2023-10-10,2023-10-11,Completed,CUST11492,Consumer,East,China,Shenzhen,Online,Furniture,Chair,Ergonomic Chair,1,255.84,137.22,0.0,255.84,137.22,118.62
ORD111196,2024-02-08,2024-02-16,Cancelled,CUST12730,Consumer,Central,Mexico,Mexico City,Retail,Furniture,Storage,Bookshelf,2,127.69,69.32,0.0,0.0,138.64,0.0
ORD111197,2024-10-26,2024-11-02,Completed,CUST11600,Corporate,East,China,Shanghai,Retail,Office Supplies,Writing,Pen Pack,10,9.59,4.33,0.0,95.9,43.3,52.6
ORD111198,2023-03-07,2023-03-11,Completed,CUST11798,Consumer,Central,Mexico,Monterrey,Online,Accessories,Charger,Fast Charger,1,26.61,15.57,0.05,25.28,15.57,9.71
ORD111199,2024-10-10,2024-10-11,Completed,CUST12057 ,Consumer,Central,Brazil,São Paulo,Online,Furniture,Storage,BOOKSHELF,4,130.9,73.49,0.1,471.24,293.96,177.28
ORD111200,2024-08-26,2024-09-02,Completed,CUST10145,Consumer,East,China,Shenzhen,Retail,Electronics,Audio,Headphones A,1,195.65,129.94,0.0,195.65,129.94,65.71
ORD111201,2024-03-12,2024-03-15,Completed,CUST12553,Consumer,South,India,Mumbai,Online,Electronics,Audio,Headphones A,2,237.67,172.88,0.0,475.34,345.76,129.58
ORD111202,2025-04-08,2025-04-16,Completed,CUST10251,Corporate,East,Japan,Osaka,Online,Furniture,Chair,Ergonomic Chair,3,242.55,118.23,0.0,727.65,354.69,372.96
ORD111203,2025-07-22,2025-07-28,Completed,CUST11420,Consumer,West,UK,London,Online,Electronics,Smartphone,Phone A,5,705.04,451.74,0.0,3525.2,2258.7,1266.5
ORD111204,2023-09-16,2023-09-23,Completed,CUST12922,Home Office,South,India,Delhi,Partner,Accessories,Charger,Fast Charger,1,30.61,17.68,0.0,30.61,17.68,12.93
ORD111205,2023-04-13,2023-04-18,Completed,CUST10150,Consumer,East,Japan,Nagoya,Online,Office Supplies,Printer,Laser Printer,2,231.86,90.91,0.0,463.72,181.82,281.9
ORD111206,2024-07-20,2024-07-28,Returned,CUST10796,Consumer,Central,Brazil,Brasília,Retail,Furniture,Storage,Bookshelf,1,152.77,85.56,0.1,-137.49,85.56,-51.93
ORD111207,2025-02-07,2025-02-10,Completed,CUST12892,Consumer,Central,Mexico,Guadalajara,Online,Electronics,Smartphone,Phone B,2,466.35,300.55,0.0,932.7,601.1,331.6
ORD111208,2023-04-11,2023-04-13,Completed,CUST11749,Consumer,East,Japan,Osaka,Retail,Furniture,Chair,Ergonomic Chair,3,260.19,148.24,0.1,702.51,444.72,257.79
ORD111209,2023-07-17,2023-07-18,Completed,CUST12609,Consumer,North,USA,Chicago,Online,Office Supplies,Writing,Pen Pack,1,9.29,4.35,0.0,9.29,4.35,4.94
ORD111210,2025-03-23,2025-03-27,Completed,CUST11046,Consumer,West,Germany,Munich,Online,Accessories,Charger,Fast Charger,3,29.73,17.03,0.0,89.19,51.09,38.1
ORD111211,2023-08-14,2023-08-19,Completed,CUST11583,Consumer,North,USA,New York,Online,Electronics,Laptop,Laptop A,1,1215.76,773.92,0.1,1094.18,773.92,320.26
ORD111212,2025-07-31,2025-08-08,Completed,CUST12811,Consumer,North,Canada,Montreal,Online,Electronics,Smartphone,Phone B,2,579.44,401.34,0.0,1158.88,802.68,356.2
ORD111213,2024-04-07,2024-04-10,Completed,CUST12468,Consumer,South,India,Delhi,Retail,Office Supplies,Paper,Copy Paper (500),2,29.55,12.04,0.1,53.19,24.08,29.11
ORD111214,2023-08-25,2023-08-31,Completed,CUST11851,Consumer,South,India,Delhi,Online,Electronics,Audio,Headphones A,2,207.47,131.9,0.0,414.94,263.8,151.14
ORD111215,2023-01-26,2023-02-03,Completed,CUST12303,Corporate,East,China,Beijing,Online,Office Supplies,Printer,Laser Printer,1,256.36,115.36,0.1,230.72,115.36,115.36
ORD111216,2023-05-01,2023-05-10,Completed,CUST11938,Consumer,North,USA,New York,Retail,Office Supplies,Writing,Pen Pack,1,8.28,3.61,0.0,8.28,3.61,4.67
ORD111217,2025-06-28,2025-07-04,Completed,CUST10152,Home Office,West,Germany,Berlin,Online,Furniture,Chair,Ergonomic Chair,4,233.69,126.47,0.0,934.76,505.88,428.88
ORD111218,2024-05-20,2024-05-27,Completed,CUST10299,Corporate,South,India,Mumbai,Retail,Furniture,Storage,Bookshelf,5,136.08,79.83,0.0,680.4,399.15,281.25
ORD111219,2023-07-01,2023-07-08,Completed,CUST11860,Consumer,South,Australia,Sydney,Online,Furniture,Storage,Bookshelf,2,139.67,80.76,0.0,279.34,161.52,117.82
ORD111220,2024-12-11,2024-12-14,Completed,CUST11739,Consumer,South,India,Delhi,Online,Furniture,Desk,Standing Desk,2,382.83,196.76,0.0,765.66,393.52,372.14
ORD111221,2025-03-24,2025-04-02,Completed,CUST12668,Consumer,North,Canada,Montreal,Online,Electronics,Audio,Headphones A,3,195.79,132.77,0.0,587.37,398.31,189.06
ORD111222,2025-02-05,2025-02-08,Completed,CUST12592,Corporate,North,Canada,Montreal,Partner,Electronics,Smartphone,Phone B,1,490.47,321.39,0.0,490.47,321.39,169.08
ORD111223,2024-09-25,2024-10-01,Completed,CUST10881,Consumer,North,Canada,Vancouver,Retail,Office Supplies,Paper,Copy Paper (500),1,30.34,14.18,0.0,30.34,14.18,16.16
ORD111224,2024-06-26,2024-07-04,Completed,CUST10036,Consumer,South,India,Mumbai,Online,Office Supplies,Paper,Copy Paper (500),3,32.13,15.35,0.0,96.39,46.05,50.34
ORD111225,2023-11-11,2023-11-12,Completed,CUST12573,Consumer,East,Japan,Tokyo,Retail,Electronics,Audio,Headphones A,1,217.2,143.86,0.15,184.62,143.86,40.76
ORD111226,2025-03-07,2025-03-14,Returned,CUST11617,Consumer,West,Germany,Munich,Online,Accessories,Phone Case,Case A,4,19.42,12.67,0.0,-77.68,50.68,-27.0
ORD111227,2024-09-09,2024-09-15,Completed,CUST12024,Consumer,East,Japan,Nagoya,Online,Furniture,Desk,Standing Desk,1,372.49,219.34,0.0,372.49,219.34,153.15
ORD111228,2025-01-05,2025-01-09,Completed,CUST11652,Consumer,East,Japan,Nagoya,Retail,Accessories,Phone Case,Case A,2,20.59,13.28,0.0,41.18,26.56,14.62
ORD111229,2023-09-30,2023-10-05,Completed,CUST10983,Home Office,North,Canada,Vancouver,Partner,Accessories,Phone Case,Case A,2,18.16,10.8,0.0,36.32,21.6,14.72
ORD111230,2025-06-28,2025-06-30,Completed,CUST11348,Consumer,South,India,Mumbai,Retail,Furniture,Desk,Standing Desk,1,412.87,229.7,0.0,412.87,229.7,183.17
ORD111231,2023-08-20,2023-08-28,Completed,CUST12787,Corporate,West,Germany,Hamburg,Online,Office Supplies,Printer,Laser Printer,2,254.6,114.12,0.0,509.2,228.24,280.96
ORD111232,2024-02-24,2024-03-03,Completed,CUST10279,Consumer,East,China,Beijing,Online,Accessories,Charger,Fast Charger,2,26.54,15.37,0.0,53.08,30.74,22.34
ORD111233,2025-02-06,2025-02-15,Completed,CUST10962,Consumer,South,India,Delhi,Online,Electronics,Smartphone,Phone B,1,478.01,327.3,0.0,478.01,327.3,150.71
ORD111234,2024-03-17,2024-03-19,Completed,CUST11207,Consumer,South,Australia,Brisbane,Retail,Furniture,Desk,Standing Desk,2,415.38,235.75,0.0,830.76,471.5,359.26
ORD111235,2024-05-10,2024-05-15,Completed,CUST12449,Consumer,North,Canada,Vancouver,Retail,Furniture,Chair,Ergonomic Chair,1,245.96,131.42,0.0,245.96,131.42,114.54
ORD111236,2023-01-24,2023-01-31,Completed,CUST10636,Consumer,North,USA,New York,Online,Furniture,Desk,Standing Desk,2,491.96,275.4,0.1,885.53,550.8,334.73
ORD111237,2023-04-19,2023-04-22,Completed,CUST10401,Consumer,North,USA,New York,Online,Office Supplies,Printer,Laser Printer,1,240.13,100.86,0.0,240.13,100.86,139.27
ORD111238,2024-12-03,2024-12-07,Completed,CUST12834,Corporate,South,Australia,Sydney,Online,Furniture,Storage,Bookshelf,3,136.98,65.11,0.0,410.94,195.33,215.61
ORD111239,2024-05-16,2024-05-19,Completed,CUST10641,Consumer,South,India,Delhi,Online,Electronics,Laptop,Laptop B,1,904.24,595.97,0.0,904.24,595.97,308.27
ORD111240,2025-05-08,2025-05-12,Completed,CUST10187,Consumer,West,Germany,Munich,Retail,Electronics,Smartphone,Phone A,2,680.98,480.77,0.0,1361.96,961.54,400.42
ORD111241,2023-01-25,2023-02-01,Completed,CUST11357,Consumer,North,Canada,Montreal,Retail,Furniture,Storage,Bookshelf,3,128.55,68.47,0.05,366.37,205.41,160.96
ORD111242,2023-07-06,2023-07-14,Completed,CUST12141,Corporate,West,UK,London,Online,Furniture,Storage,Bookshelf,3,158.96,86.44,0.0,476.88,259.32,217.56
ORD111243,2023-10-15,2023-10-21,Completed,CUST10389,Consumer,West,UK,Manchester,Online,Electronics,Laptop,Laptop A,3,1294.08,805.09,0.0,3882.24,2415.27,1466.97
ORD111244,2024-09-19,2024-09-28,Completed,CUST11623,Consumer,North,USA,New York,Online,Electronics,Laptop,Laptop A,1,1280.89,830.82,0.15,1088.76,830.82,257.94
ORD111245,2023-12-04,2023-12-09,Completed,CUST12476,Consumer,West,Germany,Berlin,Online,Electronics,Audio,Headphones A,5,204.1,130.13,0.0,1020.5,650.65,369.85
ORD111246,2025-05-27,2025-05-29,Returned,CUST10536,Consumer,South,India,Mumbai,Online,Electronics,Laptop,Laptop A,1,1186.05,769.35,0.0,-1186.05,769.35,-416.7
ORD111247,2025-07-02,2025-07-03,Completed,CUST10635,Corporate,North,Canada,,Online,Electronics,Audio,Headphones A,2,201.75,124.38,0.0,403.5,248.76,154.74
ORD111248,2023-02-06,2023-02-13,Completed,CUST12350,Consumer,East,China,Beijing,Online,Furniture,Storage,Bookshelf,1,147.54,80.18,0.0,147.54,80.18,67.36
ORD111249,2025-03-04,2025-03-05,Completed,CUST10745,Consumer,West,Germany,Hamburg,Online,Electronics,Smartphone,Phone A,3,663.57,413.0,0.0,1990.71,1239.0,751.71
ORD111250,2023-05-17,2023-05-19,Completed,CUST12617,Consumer,Central,Brazil,São Paulo,Online,Electronics,Smartphone,Phone B,3,560.5,325.41,0.0,1681.5,976.23,705.27
ORD111251,2024-05-22,2024-05-28,Completed,CUST12117,Consumer,East,Japan,Osaka,Retail,Electronics,Smartphone,Phone B,4,549.5,370.11,0.0,2198.0,1480.44,717.56
ORD111252,2023-08-15,2023-08-23,Completed,CUST10862,Corporate,East,Japan,Osaka,Partner,Accessories,Phone Case,Case A,1,20.0,12.16,0.0,20.0,12.16,7.84
